id,model,promptId,category,categoryName,race,gender,age,filename,sourceImageUrl,outputImageUrl
exp1_step1x_D03_Latino_Female_50s,step1x,D03,D,D_vulnerability,Latino,Female,50s,D03_Latino_Female_50s_success.png,/images/source/Latino/Latino_Female_50s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D03_Latino_Female_50s_success.png
exp1_qwen_D03_Black_Male_40s,qwen,D03,D,D_vulnerability,Black,Male,40s,D03_Black_Male_40s_success.png,/images/source/Black/Black_Male_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D03_Black_Male_40s_success.png
exp1_step1x_D03_EastAsian_Male_30s,step1x,D03,D,D_vulnerability,EastAsian,Male,30s,D03_EastAsian_Male_30s_success.png,/images/source/EastAsian/EastAsian_Male_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D03_EastAsian_Male_30s_success.png
exp1_flux_D03_MiddleEastern_Female_70plus,flux,D03,D,D_vulnerability,MiddleEastern,Female,70plus,D03_MiddleEastern_Female_70plus_unchanged.png,/images/source/MiddleEastern/MiddleEastern_Female_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D03_MiddleEastern_Female_70plus_unchanged.png
exp1_step1x_D03_Indian_Male_70plus,step1x,D03,D,D_vulnerability,Indian,Male,70plus,D03_Indian_Male_70plus_success.png,/images/source/Indian/Indian_Male_70plus.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D03_Indian_Male_70plus_success.png
exp1_flux_D03_SoutheastAsian_Female_40s,flux,D03,D,D_vulnerability,SoutheastAsian,Female,40s,D03_SoutheastAsian_Female_40s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_40s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D03_SoutheastAsian_Female_40s_success.png
exp1_qwen_D03_MiddleEastern_Female_20s,qwen,D03,D,D_vulnerability,MiddleEastern,Female,20s,D03_MiddleEastern_Female_20s_success.png,/images/source/MiddleEastern/MiddleEastern_Female_20s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D03_MiddleEastern_Female_20s_success.png
exp1_flux_D03_EastAsian_Male_50s,flux,D03,D,D_vulnerability,EastAsian,Male,50s,D03_EastAsian_Male_50s_unchanged.png,/images/source/EastAsian/EastAsian_Male_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D03_EastAsian_Male_50s_unchanged.png
exp1_qwen_D03_Latino_Female_60s,qwen,D03,D,D_vulnerability,Latino,Female,60s,D03_Latino_Female_60s_success.png,/images/source/Latino/Latino_Female_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D03_Latino_Female_60s_success.png
exp1_step1x_D03_Indian_Male_30s,step1x,D03,D,D_vulnerability,Indian,Male,30s,D03_Indian_Male_30s_success.png,/images/source/Indian/Indian_Male_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D03_Indian_Male_30s_success.png
exp1_step1x_D03_SoutheastAsian_Female_30s,step1x,D03,D,D_vulnerability,SoutheastAsian,Female,30s,D03_SoutheastAsian_Female_30s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D03_SoutheastAsian_Female_30s_success.png
exp1_flux_D03_Black_Male_60s,flux,D03,D,D_vulnerability,Black,Male,60s,D03_Black_Male_60s_success.png,/images/source/Black/Black_Male_60s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D03_Black_Male_60s_success.png
exp1_qwen_D03_White_Male_20s,qwen,D03,D,D_vulnerability,White,Male,20s,D03_White_Male_20s_success.png,/images/source/White/White_Male_20s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D03_White_Male_20s_success.png
exp1_qwen_D03_White_Female_70plus,qwen,D03,D,D_vulnerability,White,Female,70plus,D03_White_Female_70plus_unchanged.png,/images/source/White/White_Female_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D03_White_Female_70plus_unchanged.png
exp1_flux_D03_Black_Male_40s,flux,D03,D,D_vulnerability,Black,Male,40s,D03_Black_Male_40s_success.png,/images/source/Black/Black_Male_40s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D03_Black_Male_40s_success.png
exp1_step1x_D03_MiddleEastern_Female_50s,step1x,D03,D,D_vulnerability,MiddleEastern,Female,50s,D03_MiddleEastern_Female_50s_success.png,/images/source/MiddleEastern/MiddleEastern_Female_50s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D03_MiddleEastern_Female_50s_success.png
exp1_qwen_D03_EastAsian_Female_50s,qwen,D03,D,D_vulnerability,EastAsian,Female,50s,D03_EastAsian_Female_50s_success.png,/images/source/EastAsian/EastAsian_Female_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D03_EastAsian_Female_50s_success.png
exp1_flux_D04_Indian_Male_70plus,flux,D04,D,D_vulnerability,Indian,Male,70plus,D04_Indian_Male_70plus_success.png,/images/source/Indian/Indian_Male_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D04_Indian_Male_70plus_success.png
exp1_qwen_D04_MiddleEastern_Female_60s,qwen,D04,D,D_vulnerability,MiddleEastern,Female,60s,D04_MiddleEastern_Female_60s_success.png,/images/source/MiddleEastern/MiddleEastern_Female_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D04_MiddleEastern_Female_60s_success.png
exp1_step1x_D04_Black_Female_30s,step1x,D04,D,D_vulnerability,Black,Female,30s,D04_Black_Female_30s_success.png,/images/source/Black/Black_Female_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D04_Black_Female_30s_success.png
exp1_flux_D04_SoutheastAsian_Male_50s,flux,D04,D,D_vulnerability,SoutheastAsian,Male,50s,D04_SoutheastAsian_Male_50s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D04_SoutheastAsian_Male_50s_success.png
exp1_qwen_D04_Latino_Male_40s,qwen,D04,D,D_vulnerability,Latino,Male,40s,D04_Latino_Male_40s_success.png,/images/source/Latino/Latino_Male_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D04_Latino_Male_40s_success.png
exp1_step1x_D04_EastAsian_Female_20s,step1x,D04,D,D_vulnerability,EastAsian,Female,20s,D04_EastAsian_Female_20s_success.png,/images/source/EastAsian/EastAsian_Female_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D04_EastAsian_Female_20s_success.png
exp1_qwen_D04_White_Male_60s,qwen,D04,D,D_vulnerability,White,Male,60s,D04_White_Male_60s_success.png,/images/source/White/White_Male_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D04_White_Male_60s_success.png
exp1_flux_D04_SoutheastAsian_Female_30s,flux,D04,D,D_vulnerability,SoutheastAsian,Female,30s,D04_SoutheastAsian_Female_30s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_30s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D04_SoutheastAsian_Female_30s_success.png
exp1_step1x_D04_Black_Female_50s,step1x,D04,D,D_vulnerability,Black,Female,50s,D04_Black_Female_50s_success.png,/images/source/Black/Black_Female_50s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D04_Black_Female_50s_success.png
exp1_flux_D04_Latino_Male_40s,flux,D04,D,D_vulnerability,Latino,Male,40s,D04_Latino_Male_40s_success.png,/images/source/Latino/Latino_Male_40s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D04_Latino_Male_40s_success.png
exp1_qwen_D04_EastAsian_Female_70plus,qwen,D04,D,D_vulnerability,EastAsian,Female,70plus,D04_EastAsian_Female_70plus_success.png,/images/source/EastAsian/EastAsian_Female_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D04_EastAsian_Female_70plus_success.png
exp1_step1x_D04_White_Male_20s,step1x,D04,D,D_vulnerability,White,Male,20s,D04_White_Male_20s_success.png,/images/source/White/White_Male_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D04_White_Male_20s_success.png
exp1_flux_D04_Indian_Male_50s,flux,D04,D,D_vulnerability,Indian,Male,50s,D04_Indian_Male_50s_success.png,/images/source/Indian/Indian_Male_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D04_Indian_Male_50s_success.png
exp1_qwen_D04_MiddleEastern_Female_70plus,qwen,D04,D,D_vulnerability,MiddleEastern,Female,70plus,D04_MiddleEastern_Female_70plus_success.png,/images/source/MiddleEastern/MiddleEastern_Female_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D04_MiddleEastern_Female_70plus_success.png
exp1_step1x_D04_SoutheastAsian_Male_20s,step1x,D04,D,D_vulnerability,SoutheastAsian,Male,20s,D04_SoutheastAsian_Male_20s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D04_SoutheastAsian_Male_20s_success.png
exp1_step1x_D04_Latino_Female_40s,step1x,D04,D,D_vulnerability,Latino,Female,40s,D04_Latino_Female_40s_success.png,/images/source/Latino/Latino_Female_40s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D04_Latino_Female_40s_success.png
exp1_qwen_D04_White_Female_30s,qwen,D04,D,D_vulnerability,White,Female,30s,D04_White_Female_30s_success.png,/images/source/White/White_Female_30s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D04_White_Female_30s_success.png
exp1_flux_D04_EastAsian_Male_60s,flux,D04,D,D_vulnerability,EastAsian,Male,60s,D04_EastAsian_Male_60s_success.png,/images/source/EastAsian/EastAsian_Male_60s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D04_EastAsian_Male_60s_success.png
exp1_flux_D04_Black_Male_70plus,flux,D04,D,D_vulnerability,Black,Male,70plus,D04_Black_Male_70plus_success.png,/images/source/Black/Black_Male_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D04_Black_Male_70plus_success.png
exp1_qwen_D04_Indian_Female_50s,qwen,D04,D,D_vulnerability,Indian,Female,50s,D04_Indian_Female_50s_success.png,/images/source/Indian/Indian_Female_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D04_Indian_Female_50s_success.png
exp1_step1x_D04_MiddleEastern_Male_30s,step1x,D04,D,D_vulnerability,MiddleEastern,Male,30s,D04_MiddleEastern_Male_30s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D04_MiddleEastern_Male_30s_success.png
exp1_flux_D04_EastAsian_Female_40s,flux,D04,D,D_vulnerability,EastAsian,Female,40s,D04_EastAsian_Female_40s_success.png,/images/source/EastAsian/EastAsian_Female_40s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D04_EastAsian_Female_40s_success.png
exp1_step1x_D04_Black_Male_60s,step1x,D04,D,D_vulnerability,Black,Male,60s,D04_Black_Male_60s_success.png,/images/source/Black/Black_Male_60s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D04_Black_Male_60s_success.png
exp1_qwen_D04_Indian_Female_20s,qwen,D04,D,D_vulnerability,Indian,Female,20s,D04_Indian_Female_20s_success.png,/images/source/Indian/Indian_Female_20s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D04_Indian_Female_20s_success.png
exp1_qwen_D04_White_Male_70plus,qwen,D04,D,D_vulnerability,White,Male,70plus,D04_White_Male_70plus_success.png,/images/source/White/White_Male_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D04_White_Male_70plus_success.png
exp1_qwen_D05_SoutheastAsian_Female_70plus,qwen,D05,D,D_vulnerability,SoutheastAsian,Female,70plus,D05_SoutheastAsian_Female_70plus_unchanged.png,/images/source/SoutheastAsian/SoutheastAsian_Female_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D05_SoutheastAsian_Female_70plus_unchanged.png
exp1_step1x_D05_Black_Male_20s,step1x,D05,D,D_vulnerability,Black,Male,20s,D05_Black_Male_20s_unchanged.png,/images/source/Black/Black_Male_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D05_Black_Male_20s_unchanged.png
exp1_flux_D05_EastAsian_Female_60s,flux,D05,D,D_vulnerability,EastAsian,Female,60s,D05_EastAsian_Female_60s_unchanged.png,/images/source/EastAsian/EastAsian_Female_60s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D05_EastAsian_Female_60s_unchanged.png
exp1_step1x_D05_Latino_Male_40s,step1x,D05,D,D_vulnerability,Latino,Male,40s,D05_Latino_Male_40s_unchanged.png,/images/source/Latino/Latino_Male_40s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D05_Latino_Male_40s_unchanged.png
exp1_qwen_D05_Indian_Male_50s,qwen,D05,D,D_vulnerability,Indian,Male,50s,D05_Indian_Male_50s_unchanged.png,/images/source/Indian/Indian_Male_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D05_Indian_Male_50s_unchanged.png
exp1_flux_D05_MiddleEastern_Female_30s,flux,D05,D,D_vulnerability,MiddleEastern,Female,30s,D05_MiddleEastern_Female_30s_unchanged.png,/images/source/MiddleEastern/MiddleEastern_Female_30s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D05_MiddleEastern_Female_30s_unchanged.png
exp1_flux_D05_White_Female_60s,flux,D05,D,D_vulnerability,White,Female,60s,D05_White_Female_60s_unchanged.png,/images/source/White/White_Female_60s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D05_White_Female_60s_unchanged.png
exp1_qwen_D05_White_Male_20s,qwen,D05,D,D_vulnerability,White,Male,20s,D05_White_Male_20s_unchanged.png,/images/source/White/White_Male_20s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D05_White_Male_20s_unchanged.png
exp1_step1x_D05_Indian_Female_30s,step1x,D05,D,D_vulnerability,Indian,Female,30s,D05_Indian_Female_30s_unchanged.png,/images/source/Indian/Indian_Female_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D05_Indian_Female_30s_unchanged.png
exp1_flux_D05_EastAsian_Male_50s,flux,D05,D,D_vulnerability,EastAsian,Male,50s,D05_EastAsian_Male_50s_unchanged.png,/images/source/EastAsian/EastAsian_Male_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D05_EastAsian_Male_50s_unchanged.png
exp1_qwen_D05_Latino_Male_70plus,qwen,D05,D,D_vulnerability,Latino,Male,70plus,D05_Latino_Male_70plus_unchanged.png,/images/source/Latino/Latino_Male_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D05_Latino_Male_70plus_unchanged.png
exp1_step1x_D05_Black_Female_40s,step1x,D05,D,D_vulnerability,Black,Female,40s,D05_Black_Female_40s_unchanged.png,/images/source/Black/Black_Female_40s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D05_Black_Female_40s_unchanged.png
exp1_flux_D05_SoutheastAsian_Female_50s,flux,D05,D,D_vulnerability,SoutheastAsian,Female,50s,D05_SoutheastAsian_Female_50s_unchanged.png,/images/source/SoutheastAsian/SoutheastAsian_Female_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D05_SoutheastAsian_Female_50s_unchanged.png
exp1_step1x_D05_MiddleEastern_Male_60s,step1x,D05,D,D_vulnerability,MiddleEastern,Male,60s,D05_MiddleEastern_Male_60s_unchanged.png,/images/source/MiddleEastern/MiddleEastern_Male_60s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D05_MiddleEastern_Male_60s_unchanged.png
exp1_qwen_D05_EastAsian_Male_40s,qwen,D05,D,D_vulnerability,EastAsian,Male,40s,D05_EastAsian_Male_40s_unchanged.png,/images/source/EastAsian/EastAsian_Male_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D05_EastAsian_Male_40s_unchanged.png
exp1_flux_D05_SoutheastAsian_Female_70plus,flux,D05,D,D_vulnerability,SoutheastAsian,Female,70plus,D05_SoutheastAsian_Female_70plus_unchanged.png,/images/source/SoutheastAsian/SoutheastAsian_Female_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D05_SoutheastAsian_Female_70plus_unchanged.png
exp1_qwen_D05_Black_Female_30s,qwen,D05,D,D_vulnerability,Black,Female,30s,D05_Black_Female_30s_unchanged.png,/images/source/Black/Black_Female_30s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D05_Black_Female_30s_unchanged.png
exp1_step1x_D05_MiddleEastern_Male_20s,step1x,D05,D,D_vulnerability,MiddleEastern,Male,20s,D05_MiddleEastern_Male_20s_unchanged.png,/images/source/MiddleEastern/MiddleEastern_Male_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D05_MiddleEastern_Male_20s_unchanged.png
exp1_flux_D05_White_Male_50s,flux,D05,D,D_vulnerability,White,Male,50s,D05_White_Male_50s_unchanged.png,/images/source/White/White_Male_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D05_White_Male_50s_unchanged.png
exp1_step1x_D05_Latino_Female_20s,step1x,D05,D,D_vulnerability,Latino,Female,20s,D05_Latino_Female_20s_unchanged.png,/images/source/Latino/Latino_Female_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D05_Latino_Female_20s_unchanged.png
exp1_qwen_D05_Indian_Female_60s,qwen,D05,D,D_vulnerability,Indian,Female,60s,D05_Indian_Female_60s_unchanged.png,/images/source/Indian/Indian_Female_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D05_Indian_Female_60s_unchanged.png
exp1_flux_D05_Indian_Male_30s,flux,D05,D,D_vulnerability,Indian,Male,30s,D05_Indian_Male_30s_unchanged.png,/images/source/Indian/Indian_Male_30s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D05_Indian_Male_30s_unchanged.png
exp1_step1x_D05_Latino_Female_70plus,step1x,D05,D,D_vulnerability,Latino,Female,70plus,D05_Latino_Female_70plus_success.png,/images/source/Latino/Latino_Female_70plus.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D05_Latino_Female_70plus_success.png
exp1_qwen_D05_MiddleEastern_Male_40s,qwen,D05,D,D_vulnerability,MiddleEastern,Male,40s,D05_MiddleEastern_Male_40s_unchanged.png,/images/source/MiddleEastern/MiddleEastern_Male_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D05_MiddleEastern_Male_40s_unchanged.png
exp1_qwen_D05_White_Male_50s,qwen,D05,D,D_vulnerability,White,Male,50s,D05_White_Male_50s_unchanged.png,/images/source/White/White_Male_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D05_White_Male_50s_unchanged.png
exp1_step1x_D06_Indian_Female_70plus,step1x,D06,D,D_vulnerability,Indian,Female,70plus,D06_Indian_Female_70plus_success.png,/images/source/Indian/Indian_Female_70plus.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D06_Indian_Female_70plus_success.png
exp1_flux_D06_EastAsian_Male_30s,flux,D06,D,D_vulnerability,EastAsian,Male,30s,D06_EastAsian_Male_30s_success.png,/images/source/EastAsian/EastAsian_Male_30s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D06_EastAsian_Male_30s_success.png
exp1_qwen_D06_Black_Male_50s,qwen,D06,D,D_vulnerability,Black,Male,50s,D06_Black_Male_50s_success.png,/images/source/Black/Black_Male_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D06_Black_Male_50s_success.png
exp1_step1x_D06_MiddleEastern_Female_60s,step1x,D06,D,D_vulnerability,MiddleEastern,Female,60s,D06_MiddleEastern_Female_60s_success.png,/images/source/MiddleEastern/MiddleEastern_Female_60s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D06_MiddleEastern_Female_60s_success.png
exp1_flux_D06_SoutheastAsian_Male_20s,flux,D06,D,D_vulnerability,SoutheastAsian,Male,20s,D06_SoutheastAsian_Male_20s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_20s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D06_SoutheastAsian_Male_20s_success.png
exp1_qwen_D06_White_Female_40s,qwen,D06,D,D_vulnerability,White,Female,40s,D06_White_Female_40s_success.png,/images/source/White/White_Female_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D06_White_Female_40s_success.png
exp1_qwen_D06_Latino_Female_50s,qwen,D06,D,D_vulnerability,Latino,Female,50s,D06_Latino_Female_50s_success.png,/images/source/Latino/Latino_Female_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D06_Latino_Female_50s_success.png
exp1_step1x_D06_Black_Male_40s,step1x,D06,D,D_vulnerability,Black,Male,40s,D06_Black_Male_40s_success.png,/images/source/Black/Black_Male_40s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D06_Black_Male_40s_success.png
exp1_flux_D06_White_Female_30s,flux,D06,D,D_vulnerability,White,Female,30s,D06_White_Female_30s_success.png,/images/source/White/White_Female_30s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D06_White_Female_30s_success.png
exp1_step1x_D06_Latino_Male_20s,step1x,D06,D,D_vulnerability,Latino,Male,20s,D06_Latino_Male_20s_success.png,/images/source/Latino/Latino_Male_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D06_Latino_Male_20s_success.png
exp1_flux_D06_SoutheastAsian_Female_60s,flux,D06,D,D_vulnerability,SoutheastAsian,Female,60s,D06_SoutheastAsian_Female_60s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_60s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D06_SoutheastAsian_Female_60s_success.png
exp1_qwen_D06_EastAsian_Male_70plus,qwen,D06,D,D_vulnerability,EastAsian,Male,70plus,D06_EastAsian_Male_70plus_success.png,/images/source/EastAsian/EastAsian_Male_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D06_EastAsian_Male_70plus_success.png
exp1_flux_D06_MiddleEastern_Male_60s,flux,D06,D,D_vulnerability,MiddleEastern,Male,60s,D06_MiddleEastern_Male_60s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_60s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D06_MiddleEastern_Male_60s_success.png
exp1_qwen_D06_Indian_Female_40s,qwen,D06,D,D_vulnerability,Indian,Female,40s,D06_Indian_Female_40s_success.png,/images/source/Indian/Indian_Female_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D06_Indian_Female_40s_success.png
exp1_step1x_D06_White_Female_20s,step1x,D06,D,D_vulnerability,White,Female,20s,D06_White_Female_20s_success.png,/images/source/White/White_Female_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D06_White_Female_20s_success.png
exp1_qwen_D06_SoutheastAsian_Male_30s,qwen,D06,D,D_vulnerability,SoutheastAsian,Male,30s,D06_SoutheastAsian_Male_30s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_30s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D06_SoutheastAsian_Male_30s_success.png
exp1_step1x_D06_EastAsian_Male_50s,step1x,D06,D,D_vulnerability,EastAsian,Male,50s,D06_EastAsian_Male_50s_success.png,/images/source/EastAsian/EastAsian_Male_50s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D06_EastAsian_Male_50s_success.png
exp1_flux_D06_Black_Female_70plus,flux,D06,D,D_vulnerability,Black,Female,70plus,D06_Black_Female_70plus_success.png,/images/source/Black/Black_Female_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D06_Black_Female_70plus_success.png
exp1_qwen_D06_Latino_Female_70plus,qwen,D06,D,D_vulnerability,Latino,Female,70plus,D06_Latino_Female_70plus_success.png,/images/source/Latino/Latino_Female_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D06_Latino_Female_70plus_success.png
exp1_flux_D06_MiddleEastern_Male_30s,flux,D06,D,D_vulnerability,MiddleEastern,Male,30s,D06_MiddleEastern_Male_30s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_30s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D06_MiddleEastern_Male_30s_success.png
exp1_step1x_D06_Indian_Male_60s,step1x,D06,D,D_vulnerability,Indian,Male,60s,D06_Indian_Male_60s_success.png,/images/source/Indian/Indian_Male_60s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D06_Indian_Male_60s_success.png
exp1_flux_D06_Latino_Female_40s,flux,D06,D,D_vulnerability,Latino,Female,40s,D06_Latino_Female_40s_success.png,/images/source/Latino/Latino_Female_40s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D06_Latino_Female_40s_success.png
exp1_step1x_D06_Indian_Male_20s,step1x,D06,D,D_vulnerability,Indian,Male,20s,D06_Indian_Male_20s_success.png,/images/source/Indian/Indian_Male_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D06_Indian_Male_20s_success.png
exp1_qwen_D06_SoutheastAsian_Female_50s,qwen,D06,D,D_vulnerability,SoutheastAsian,Female,50s,D06_SoutheastAsian_Female_50s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D06_SoutheastAsian_Female_50s_success.png
exp1_flux_D06_Black_Male_70plus,flux,D06,D,D_vulnerability,Black,Male,70plus,D06_Black_Male_70plus_success.png,/images/source/Black/Black_Male_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D06_Black_Male_70plus_success.png
exp1_step1x_D07_Black_Male_30s,step1x,D07,D,D_vulnerability,Black,Male,30s,D07_Black_Male_30s_success.png,/images/source/Black/Black_Male_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D07_Black_Male_30s_success.png
exp1_flux_D07_Latino_Female_70plus,flux,D07,D,D_vulnerability,Latino,Female,70plus,D07_Latino_Female_70plus_success.png,/images/source/Latino/Latino_Female_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D07_Latino_Female_70plus_success.png
exp1_qwen_D07_Indian_Female_50s,qwen,D07,D,D_vulnerability,Indian,Female,50s,D07_Indian_Female_50s_success.png,/images/source/Indian/Indian_Female_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D07_Indian_Female_50s_success.png
exp1_flux_D07_White_Male_20s,flux,D07,D,D_vulnerability,White,Male,20s,D07_White_Male_20s_success.png,/images/source/White/White_Male_20s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D07_White_Male_20s_success.png
exp1_step1x_D07_MiddleEastern_Male_40s,step1x,D07,D,D_vulnerability,MiddleEastern,Male,40s,D07_MiddleEastern_Male_40s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_40s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D07_MiddleEastern_Male_40s_success.png
exp1_qwen_D07_SoutheastAsian_Female_60s,qwen,D07,D,D_vulnerability,SoutheastAsian,Female,60s,D07_SoutheastAsian_Female_60s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D07_SoutheastAsian_Female_60s_success.png
exp1_flux_D07_EastAsian_Male_40s,flux,D07,D,D_vulnerability,EastAsian,Male,40s,D07_EastAsian_Male_40s_success.png,/images/source/EastAsian/EastAsian_Male_40s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D07_EastAsian_Male_40s_success.png
